genres,movie_id,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,movieId,imdbId
"['Drama', 'History']",402298,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",10.754997,/wyWZZEvual4sIsk6caQ8osMurXc.jpg,2016-09-30,109.0,Denial,6.5,161.0,165337,4645330
['Action'],343611,"Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",15.60562,/IfB9hy4JH1eH6HEfIgIGORXi5h.jpg,2016-10-19,118.0,Jack Reacher: Never Go Back,5.3,1843.0,165347,3393786
"['Crime', 'Thriller', 'Western', 'Action']",291356,"The story of a drifter named Paul who arrives in a small town seeking revenge on the thugs who murdered his friend. Sisters Mary Anne and Ellen, who run the town's hotel, help Paul in his quest for vengeance.",7.723801,/vt6PRYO81BUKxPFhmzg0CzOq8oo.jpg,2016-10-21,104.0,In a Valley of Violence,5.7,115.0,165353,3608930
['Drama'],326285,"Set in postwar America, a man watches his seemingly perfect life fall apart as his daughter's new political affiliation threatens to destroy their family.",19.953565,/5RSZR8clQh6170hRODWH5yS9nHS.jpg,2016-10-20,108.0,American Pastoral,5.7,117.0,165441,376479
['Drama'],374461,"A unique friendship develops when a little girl and her dying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years.",5.455625,/6qewDsh3LudwGRtGtoHgFJ2woxL.jpg,2016-09-16,104.0,Mr. Church,7.0,133.0,165503,4196848
"['Documentary', 'TV Movie']",410718,"A look at how climate change affects our environment and what society can do prevent the demise of endangered species, ecosystems, and native communities across the planet.",5.812786,/lOu2ETjnndhk89SgqK9lFb3Lb4i.jpg,2016-10-21,93.0,Before the Flood,7.9,200.0,165527,5929776
['Drama'],334541,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",12.821257,/e8daDzP0vFOnGyKmve95Yv0D0io.jpg,2016-11-18,135.0,Manchester by the Sea,7.5,1553.0,165549,4034228
['Drama'],334543,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",17.085145,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,2016-11-24,118.0,Lion,8.0,1699.0,165551,3741834
"['War', 'Drama', 'Comedy']",403450,"It's 1943 and World War II is raging in Europe. In New York, Arturo and Flora the daughter of a restaurant owner are in love, but she is promised in marriage to the son of a Mafia boss. There is a way around this, but to be able to marry Flora, Arturo needs to get permission from her father, who lives in a village in Sicily. Arturo doesn't have any money, so the only way he can get to Sicily is to enlist in the U.S. Army, which is preparing for a landing on the island.",4.310218,/dDFcYbX6FCttWwdGR5vCr0Uerfa.jpg,2016-10-27,99.0,At War with Love,7.8,116.0,165575,5263116
"['Horror', 'Thriller']",407559,A young nurse takes care of elderly author who lives in a haunted house.,4.583609,/qIlzCuROu5m8Yp9thTYsmLFQMrU.jpg,2016-09-10,89.0,I Am the Pretty Thing That Lives in the House,4.2,108.0,165601,5059406
"['Horror', 'Mystery']",397243,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",31.772396,/hvQgtEMXzQZDCZkkLFPK6cO1FIy.jpg,2016-12-21,86.0,The Autopsy of Jane Doe,6.3,799.0,165603,3289956
"['Comedy', 'Crime', 'Drama']",338964,"Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",7.459161,/rZASGQ8ZbwnFTQ9L8IBlQnkVSFJ.jpg,2016-11-23,87.0,Bad Santa 2,5.0,216.0,165645,1798603
"['Comedy', 'Drama']",340402,A dysfunctional family gathers together for their first Christmas since their mom died.,7.288877,/mqWsK83lMa4qndGB9Nw46nZWKES.jpg,2016-11-11,111.0,Almost Christmas,5.4,195.0,165681,4649416
"['Drama', 'Fantasy', 'Comedy', 'Romance']",261102,"The story focuses on Valeria (Charlotte Vega), a young woman who has just moved to Madrid after the separation of their parents. In his new institute, Valeria is forced to attend a meeting with the counselor to which also serves other classmates. What at first seems a bad start for the new existence of Valeria, becoming just the beginning of an amazing life experience. New friendships, a city full of possibilities, first love... intense experiences that will forever change the lives of this new group of friends.",5.074475,/dZK6jvtJDKPeeUQTMmlqxHDN5Ar.jpg,2014-12-25,105.0,The Club of the Misunderstood,6.7,104.0,165773,3686272
"['Comedy', 'Action', 'Drama', 'Thriller', 'Fantasy']",253980,A documentary filmmaker interviews the now-famous Trevor Slattery from behind bars.,5.708815,/9D2ieo8f9sZdLFY7XjXp73PI7zL.jpg,2014-02-04,14.0,Marvel One-Shot: All Hail the King,7.0,102.0,165831,3438640
"['Adventure', 'Fantasy', 'Science Fiction', 'Action']",76122,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",4.964486,/wapyjRnRvbPG4x3YjEAUQ7dGc9a.jpg,2011-09-12,4.0,Marvel One-Shot: The Consultant,6.6,108.0,165859,2011118
"['Drama', 'Romance']",345920,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",14.575883,/9tFRalU3JmZHddgYVL0BypWRpbb.jpg,2016-12-06,97.0,Collateral Beauty,6.9,1553.0,165937,4682786
"['Comedy', 'Action']",339396,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",5.830839,/sC2Vg8QfSfZax3Fpw4yqKB2KRV1.jpg,2016-11-11,98.0,True Memoirs of an International Assassin,5.8,230.0,165947,1542768
"['War', 'Comedy']",392142,"In this WW2 epic comedy – in the vein of “La Grande Vadrouille” – our two heroes, Max and Léon, two lazy and partier pals, will try by all possible means to avoid going in the battle zone… This will lead the duo to demented and wild adventures.",5.662109,/x1V0z4YdwlPxjLkeMS4BDkkUiXh.jpg,2016-11-01,98.0,Max & Leon,6.7,202.0,166005,5091538
"['Comedy', 'Drama']",393764,"Seyolo Zantoko is a doctor from Congo who wants to get away from dictatorship and he is hired by the mayor of a small village in the north of France. The locals fear Seyolo and his family as they have never seen African people before, and Seyolo and his family struggle to adapt to this new life. But Seyolo is determined to succeed and to win the trust of the villagers.",5.518577,/ga2FMfAM1zA29JJoJSJyz5xOTcI.jpg,2016-06-08,96.0,The African Doctor,6.6,112.0,166015,5555502
"['Animation', 'Family']",355338,"Riley, now 12, is hanging out at home with her parents in San Francisco when potential trouble comes knocking: a boy shows up at the door.",6.051285,/og59XcHLWh90LO8FREQ07bx7jcM.jpg,2015-11-03,5.0,Riley's First Date?,7.2,188.0,166042,4941804
"['Adventure', 'Family', 'Fantasy']",279229,"Gwen has just discovered, that she's the final member of the secret time-traveling Circle of Twelve. Now she has to juggle with constant trips to the past, her relationships with Gideon and figuring out dark secrets surrounding the Circle.",9.11794,/bgiuSgYAqKvMNhu8LkU1ZpMX3iS.jpg,2014-08-14,116.0,Sapphire Blue,6.9,287.0,166203,3260022
"['Drama', 'Thriller']",329981,"A heart-pounding thriller about a widowed child psychologist who lives in an isolated existence in rural New England. Caught in a deadly winter storm, she must find a way to rescue a young boy before he disappears forever.",6.944457,/qXIGq6ddQhIYe4Z7A86nZ1qjUME.jpg,2016-11-11,91.0,Shut In,4.8,162.0,166235,2582500
['Adventure'],332794,Biopic of the great French ocean-going adventurer and filmmaker,4.875172,/vulN3Ehh1m7kN7oAJnmhQ2V2hbw.jpg,2016-10-12,122.0,The Odyssey,7.1,108.0,166285,1659619
"['Animation', 'Drama']",378064,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",34.852055,/drlyoSKDOPnxzJFrRWGqzDsyJvR.jpg,2016-09-17,130.0,A Silent Voice,8.1,157.0,166291,5323662
"['Adventure', 'Animation', 'Family']",277834,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",9.143457,/z4x0Bp48ar3Mda8KiPD1vwSY3D8.jpg,2016-11-23,107.0,Moana,7.3,3471.0,166461,3521164
['Drama'],376866,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",8.362716,/iMkl2Akc1f4CSJCieVwczM4KjZR.jpg,2016-12-02,100.0,Jackie,6.5,737.0,166486,1619029
['Comedy'],384682,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand.",8.228918,/7r3w3cPTbNEIr1imb8zXyeIJCJe.jpg,2016-11-25,105.0,Office Christmas Party,5.4,541.0,166492,1711525
"['Romance', 'Adventure', 'Science Fiction', 'Drama']",365942,A young man raised by scientists on Mars returns to Earth to find his father.,11.824404,/AjZ22T1tFWlmwi4jIsV0fsvnI6c.jpg,2017-01-26,121.0,The Space Between Us,7.2,564.0,166526,3922818
"['Action', 'Adventure', 'Science Fiction']",330459,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,36.567575,/qjiskwlV1qQzRCjpV0cL9pEMF9a.jpg,2016-12-14,133.0,Rogue One: A Star Wars Story,7.4,5111.0,166528,3748528
"['Horror', 'Thriller']",353979,"A man imprisons the woman he's still obsessed with after years apart, then finds the tables turned on him.",9.030904,/xP1pvDosae1wA0BO2WmiLqIQhNv.jpg,2016-09-24,94.0,Pet,5.9,193.0,166530,1183374
"['Crime', 'Drama']",259695,A story set in the Prohibition Era and centered around a group of individuals and their dealings in the world of organized crime.,19.94393,/utGq0tOcAPjm5DNMMAbDZi0JTik.jpg,2016-12-25,129.0,Live by Night,6.2,416.0,166532,2361317
"['Horror', 'Thriller']",381288,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",28.920839,/rXMWOZiCt6eMX22jWuTOSdQ98bY.jpg,2016-11-15,117.0,Split,7.0,4461.0,166534,4972582
"['Action', 'Fantasy', 'Horror']",346672,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",20.02976,/nHXiMnWUAUba2LZ0dFkNDVdvJ1o.jpg,2016-11-28,91.0,Underworld: Blood Wars,5.2,1619.0,166558,3717252
"['Drama', 'Thriller']",376290,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.,14.017754,/lPgISoC37G3E2QEVtSuJ15oYlI.jpg,2016-11-25,132.0,Miss Sloane,7.2,317.0,166568,4540710
"['Comedy', 'Drama', 'Romance']",291328,"It's Hollywood, 1958. Small town beauty queen and devout Baptist virgin Marla Mabrey, under contract to the infamous Howard Hughes, arrives in Los Angeles. At the airport, she meets her driver Frank Forbes, who is engaged to be married to his seventh grade sweetheart and is a deeply religious Methodist. Their instant attraction not only puts their religious convictions to the test, but also defies Hughes' number one rule: No employee is allowed to have any relationship whatsoever with a contract actress. Hughes' behavior intersects with Marla and Frank in very separate and unexpected ways, and as they are drawn deeper into his bizarre world, their values are challenged and their lives are changed.",8.167673,/tODM3IervLotPDwUFNaJvjTcNpG.jpg,2016-11-23,127.0,Rules Don't Apply,5.9,103.0,166572,1974420
"['Adventure', 'Drama', 'Romance', 'Science Fiction']",274870,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",20.303632,/5gJkVIVU7FDp7AfRAbPSvvdbre2.jpg,2016-12-21,116.0,Passengers,6.7,4134.0,166635,1355644
['Drama'],381284,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",16.816834,/6cbIDZLfwUTmttXTmNi8Mp3Rnmg.jpg,2016-12-10,127.0,Hidden Figures,7.8,2178.0,166643,4846340
['Drama'],393457,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",11.599716,/yZFBqealET1TunuVvu4YzcM1orT.jpg,2016-12-16,139.0,Fences,6.7,750.0,166705,2671706
['Drama'],332979,"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if he'd ever walk again, made one of sports most incredible comebacks.",7.873407,/2mfT0WQ98TVWnSsVStHJEBgQi8p.jpg,2016-11-04,116.0,Bleed for This,6.7,192.0,166721,1620935
['Drama'],342737,"In 1979 Santa Barbara, California, Dorothea Fields is a determined single mother in her mid-50s who is raising her adolescent son, Jamie, at a moment brimming with cultural change and rebellion. Dorothea enlists the help of two younger women – Abbie, a free-spirited punk artist living as a boarder in the Fields' home and Julie, a savvy and provocative teenage neighbour – to help with Jamie's upbringing.",9.855927,/9vavp7kXnLwPGfOfThJwpW0Mk4v.jpg,2016-12-25,119.0,20th Century Women,7.3,213.0,166788,4385888
"['Action', 'Adventure', 'Fantasy']",311324,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,15.884744,/hm0Z5tpRlSzPO97U5e2Q32Y0Xrb.jpg,2016-12-16,103.0,The Great Wall,5.8,1465.0,166918,2034800
"['Drama', 'History']",310307,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",17.523343,/fxvlzT7yyKiZneTDPwk85BSw1JF.jpg,2016-11-24,115.0,The Founder,7.0,855.0,166946,4276820
['Comedy'],356305,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,14.531429,/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg,2016-12-22,111.0,Why Him?,6.3,1203.0,167018,4501244
"['Animation', 'Comedy', 'Drama', 'Family', 'Music']",335797,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,20.045673,/dMblbyP7mnV8fKVuiy1i2GkS8Rg.jpg,2016-11-23,108.0,Sing,6.8,2363.0,167036,3470600
"['Comedy', 'Drama', 'Romance']",377275,"Victoria Spick, a criminal lawyer who is single, turns up at a wedding and meets three men there: David, the father of her daughters; Vincent, a friend of hers; and Sam, a former drug dealer who she bailed out. The next day, Vincent is accused of attempted murder by his partner.",12.474119,/8RhkBKzOu4BmbAK9xkyTNlxeg5y.jpg,2016-09-14,97.0,In Bed with Victoria,5.3,118.0,167122,5078214
"['Action', 'Adventure', 'Science Fiction']",121856,"Through unlocked genetic memories that allow him to relive the adventures of his ancestor in 15th century Spain, Callum Lynch discovers he's a descendant of the secret 'Assassins' society. After gaining incredible knowledge and skills, he is now poised to take on the oppressive Knights Templar in the present day.",27.54107,/tIKFBxBZhSXpIITiiB5Ws8VGXjt.jpg,2016-12-21,115.0,Assassin's Creed,5.4,2776.0,167370,2094766
"['Comedy', 'Drama', 'Family', 'Fantasy']",381289,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,9.863789,/3jcNvhtVQe5Neoffdic39fRactM.jpg,2017-01-19,100.0,A Dog's Purpose,6.6,657.0,167380,1753383
['Drama'],360814,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",8.792104,/5PDT64gtbmH10gK5AYR7LZh5PQk.jpg,2016-12-23,161.0,Dangal,8.0,140.0,167392,5074352
"['Thriller', 'Action']",195590,"An American backpacker gets involved with a ring of drug smugglers as their driver, and winds up on the run from his employers across Munich's autobahns.",31.314013,/7WqR10HKafhzE9LXEYg0AtM4J6O.jpg,2016-08-04,98.0,Collide,5.5,164.0,167488,2126235
"['Crime', 'Drama', 'Thriller']",388399,"An account of Boston Police Commissioner Ed Davis's actions in the events leading up to the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists behind it.",14.547939,/mIDxsJTrOC7NhgOo3GziiHyKfsQ.jpg,2016-12-12,133.0,Patriots Day,6.8,631.0,167544,4572514
"['Thriller', 'Adventure', 'Drama']",334524,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",16.01076,/d6AipVF4SDYqxGeivfs3yzsNUs7.jpg,2016-12-22,120.0,Gold,6.6,403.0,167546,1800302
"['Animation', 'Family', 'Adventure', 'Comedy']",342473,"Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.",16.53732,/60ZhK1FstSkC9Ms8lRWaTPm55kD.jpg,2016-12-14,89.0,Ballerina,7.1,415.0,167620,2261287
['Comedy'],345922,"When one school teacher gets the other fired, he is challenged to an after-school fight.",22.831649,/yONLyCSO0zyDvmVJO2i1U4yrNHE.jpg,2017-02-16,91.0,Fist Fight,6.2,339.0,167634,3401882
"['Action', 'Comedy', 'Science Fiction']",262841,"Looking for any way to get away from the life and town he was born into, Tripp, a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an accident at a nearby oil-drilling site displaces a strange and subterranean creature with a taste and a talent for speed, Tripp may have just found the key to getting out of town and a most unlikely friend.",14.801195,/2Vr47xEcWIik5qnaNjSVCKx1REm.jpg,2016-12-21,105.0,Monster Trucks,6.0,209.0,167636,3095734
"['Action', 'Crime', 'Thriller']",324542,"Undercover Las Vegas police officer Vincent Downs is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters kidnaps Downs’ teenage son. In one sleepless night he will have to rescue his son, evade an internal affairs investigation and bring the kidnappers to justice.",12.240817,/9WkUSY33MDPGmz0vtzbsfaxTHVa.jpg,2017-01-12,95.0,Sleepless,5.8,345.0,167638,2072233
"['Mystery', 'Thriller', 'Horror', 'Science Fiction']",340837,"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.",13.28436,/byeTgTgG7M1RN2c7njWWIkSkNig.jpg,2017-02-15,146.0,A Cure for Wellness,6.0,939.0,167640,4731136
"['Drama', 'Family', 'Comedy']",404378,"Based on the international best selling book. The true feel good story of how James Bowen, a busker and recovering drug addict, had his life transformed when he met a stray ginger cat.",9.609879,/6gJ4ENXs2thjxe0mK8TjAZOOPMT.jpg,2016-11-04,103.0,A Street Cat Named Bob,7.5,195.0,167732,3606888
"['Action', 'Adventure', 'Crime']",47971,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",17.918269,/yNsdyNbQqaKN0TQxkHMws2KLTJ6.jpg,2017-01-13,107.0,xXx: Return of Xander Cage,5.5,1497.0,167738,1293847
"['Horror', 'Thriller']",292280,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",19.225832,/bape74Eeli5NJ6x4UKuUr604xXh.jpg,2017-01-12,96.0,The Bye Bye Man,5.1,262.0,167740,4030600
"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",324849,"In the irreverent spirit of fun that made “The Lego Movie” a worldwide phenomenon, the self-described leading man of that ensemble—Lego Batman—stars in his own big-screen adventure. But there are big changes brewing in Gotham, and if he wants to save the city from The Joker’s hostile takeover, Batman may have to drop the lone vigilante thing, try to work with others and maybe, just maybe, learn to lighten up.",17.070748,/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg,2017-02-08,104.0,The Lego Batman Movie,7.2,1473.0,167746,4116284
"['History', 'Drama', 'Romance']",377263,"In the aftermath of WWI, a young German who grieves the death of her fiancé in France meets a mysterious French man who visits the fiance’s grave to lay flowers.",9.098394,/qqEci86RyvSODj8XcyXWmceXXID.jpg,2016-09-07,113.0,Frantz,7.5,168.0,167794,5029608
"['Family', 'Comedy']",382598,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",6.636211,/oqPx1XWs9T6ENBn0gA3NqO2zowv.jpg,2016-11-11,91.0,Full Speed,5.8,105.0,167806,4993964
"['Mystery', 'Crime', 'Thriller']",411088,"""The Invisible Guest” turns on a young businessman who wakes up in a hotel room locked from the inside with the dead body of his lover next to him. He hires a prestigious lawyer, and over one night they work together to clarify what happened in a frenetic race against time.",13.90698,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg,2016-12-15,106.0,The Invisible Guest,8.1,395.0,167832,4857264
"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",211387,"The film takes place one year after the events of Captain America: The First Avenger, in which Agent Carter, a member of the Strategic Scientific Reserve, is in search of the mysterious Zodiac.",5.847531,/eiw4sh6ieAVuJq6E1bSHQkZPfwm.jpg,2013-09-08,15.0,Marvel One-Shot: Agent Carter,7.5,183.0,168026,3067038
['Horror'],14564,"Julia becomes worried about her boyfriend, Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",24.535733,/bbxtz5V0vvnTDA2qWbiiRC77Ok9.jpg,2017-02-01,102.0,Rings,4.8,1075.0,168060,498381
"['Drama', 'Horror']",393519,"In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.",14.320893,/kc8jT1MAiKM0iwdjAwC5lQrTNry.jpg,2016-10-07,99.0,Raw,7.0,451.0,168122,4954522
['Comedy'],227932,"Dona Hermínia is back, but now rich and famous since she is the host of her own successful TV show. However, the overprotective character will have to deal with her children's departures, as Marcelina and Juliano decide to move out. In counterpart, she will welcome, as a visitor, her sister Lúcia Helena, who's been living in New York.",4.117801,/uyJNUmNJ11NHXBF7hO8natKlDj3.jpg,2016-12-22,96.0,My Mom Is a Character 2,7.8,100.0,168224,3212812
"['Thriller', 'Action', 'Crime']",324552,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",49.247505,/zkXnKIwX5pYorKJp2fjFSfNyKT0.jpg,2017-02-08,122.0,John Wick: Chapter 2,6.7,2924.0,168248,4425200
"['Mystery', 'Thriller', 'Horror']",419430,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",36.894806,/1SwAVYpuLj8KsHxllTF8Dt9dSSX.jpg,2017-02-24,104.0,Get Out,7.2,2978.0,168250,5052448
"['Action', 'Drama', 'Science Fiction']",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",54.581997,/gGBu0hKw9BGddG8RkRAMX7B6NDB.jpg,2017-02-28,137.0,Logan,7.6,6310.0,168252,3315342
"['Action', 'Adventure', 'Fantasy']",293167,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",29.429112,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,2017-03-08,118.0,Kong: Skull Island,6.2,3161.0,168254,3731562
"['Crime', 'Drama']",180863,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",17.645877,/fbHXfr2N4pI2j7i9RLYiddjotBl.jpg,2017-01-27,117.0,T2 Trainspotting,7.1,795.0,168266,2763304
"['Mystery', 'Drama', 'Thriller']",397837,"Samantha Kingston has everything. Then, everything changes. After one fateful night, she wakes up with no future at all. Trapped into reliving the same day over and over, she begins to question just how perfect her life really was.",38.995136,/eowzonDJMCuNXoJGVkP9Z7oCmiM.jpg,2017-03-02,98.0,Before I Fall,6.8,651.0,168286,1691916
"['Action', 'Horror', 'Thriller']",341006,"In a twisted social experiment, a group of 80 Americans are locked in their high-rise corporate office in Bogotá, Colombia and ordered by an unknown voice coming from the company's intercom system to participate in a deadly game of kill or be killed.",15.352467,/faJK0dP3S92kQoKtO4LZMjy41kf.jpg,2016-03-17,88.0,The Belko Experiment,6.1,269.0,168288,1082807
"['Comedy', 'Drama', 'Romance']",416477,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",23.424794,/9fJTT8pBxxQsFILJHTtHhdYFr77.jpg,2017-06-23,120.0,The Big Sick,7.7,249.0,168326,5462602
"['Comedy', 'Crime', 'Drama', 'Thriller']",425591,"When a depressed woman is burglarized, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbor. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",10.985332,/1stdUlXBc3nxqhdWvZ6wWWEbCQW.jpg,2017-01-19,96.0,I Don't Feel at Home in This World Anymore,6.5,222.0,168330,5710514
"['Comedy', 'Drama']",369778,"The history of the clown Chocolate, the first black circus artist in France, which has a great success in the late 19th century.",8.079555,/qXs4j9J8aZN0QEU90eJ5SDpirVu.jpg,2016-02-03,119.0,Chocolat,7.0,219.0,168334,4400038
"['Action', 'Drama', 'Fantasy']",274857,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",44.251369,/qyXPqzlCWf3T9VEpBtquUQZwsgi.jpg,2017-04-27,126.0,King Arthur: Legend of the Sword,6.5,1506.0,168344,1972591
"['Horror', 'Thriller']",241258,An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.,15.909181,/3wv9bTEHDFWcLHf8RtaGk4XJ8JJ.jpg,2016-12-01,91.0,Incarnate,5.1,142.0,168352,3216348
"['Family', 'Fantasy', 'Romance']",321612,A live-action adaptation of Disney's version of the classic 'Beauty and the Beast' tale of a cursed prince and a beautiful young woman who helps him break the spell.,287.253654,/tWqifoYuwLETmmasnGHO7xBjEtt.jpg,2017-03-16,129.0,Beauty and the Beast,6.8,5530.0,168366,2771200
